customer_id,brand,region,acquisition_channel,plan,tenure_months,active_subscriptions,monthly_revenue,discount_rate,support_tickets_90d,late_shipments_90d,email_engagement,avg_days_between_orders,churned,churn_risk_score,risk_segment
CUST-01451,Northstar Apparel,Thailand,paid_search,quarterly,36,3,65.5,0.259,0,1,0.807,51.7,0,0.0521,low
CUST-01452,Northstar Apparel,Malaysia,organic,annual,21,2,97.67,0.048,2,0,0.538,80.6,0,0.1779,low
CUST-01453,Voltix Home,Malaysia,affiliate,annual,28,3,160.5,0.204,1,0,0.244,86.6,1,0.154,low
CUST-01454,DermaCo Labs,Singapore,paid_search,monthly,20,2,32.25,0.311,1,0,0.599,23.4,0,0.2007,low
CUST-01455,DermaCo Labs,Malaysia,organic,annual,32,1,33.36,0.15,0,0,0.695,75.2,0,0.0511,low
CUST-01456,DermaCo Labs,Singapore,email,annual,9,2,53.45,0.105,1,1,0.219,61.6,0,0.2797,watch
CUST-01457,VitalEdge Wellness,Malaysia,organic,monthly,23,2,68.46,0.122,0,1,0.293,14.4,0,0.1105,low
CUST-01458,Northstar Apparel,Thailand,paid_search,monthly,6,1,57.21,0.203,0,0,0.491,44.2,1,0.2924,watch
CUST-01459,Northstar Apparel,Singapore,display,quarterly,3,3,50.43,0.245,1,0,0.485,71.6,0,0.4029,watch
CUST-01460,Voltix Home,Indonesia,organic,annual,5,2,119.51,0.185,1,0,0.704,70.8,1,0.2073,low
CUST-01461,DermaCo Labs,Malaysia,paid_search,monthly,3,2,22.11,0.311,0,0,0.433,31.0,1,0.3195,watch
CUST-01462,Northstar Apparel,Malaysia,affiliate,monthly,3,1,52.24,0.407,0,1,0.502,49.1,0,0.4297,watch
CUST-01463,Northstar Apparel,Singapore,display,monthly,12,1,36.14,0.312,0,0,0.431,32.8,1,0.3173,watch
CUST-01464,DermaCo Labs,Philippines,affiliate,monthly,2,1,43.4,0.258,1,0,0.842,26.6,0,0.2487,low
CUST-01465,VitalEdge Wellness,Philippines,affiliate,quarterly,35,3,59.8,0.141,0,1,0.651,59.0,1,0.035,low
CUST-01466,Voltix Home,Indonesia,paid_search,annual,5,1,212.24,0.151,1,0,0.298,80.7,1,0.4232,watch
CUST-01467,Voltix Home,Malaysia,email,monthly,16,3,119.47,0.155,1,0,0.454,35.6,0,0.1807,low
CUST-01468,DermaCo Labs,Malaysia,organic,monthly,23,3,30.48,0.224,1,0,0.29,32.6,0,0.1885,low
CUST-01469,VitalEdge Wellness,Malaysia,organic,quarterly,11,1,68.57,0.491,0,0,0.415,56.4,0,0.251,watch
CUST-01470,DermaCo Labs,Malaysia,email,annual,1,2,36.63,0.25,1,0,0.215,82.5,0,0.4106,watch
CUST-01471,Northstar Apparel,Philippines,paid_search,monthly,14,3,46.72,0.079,0,0,0.494,47.3,0,0.157,low
CUST-01472,DermaCo Labs,Indonesia,display,annual,30,3,51.44,0.233,0,0,0.755,77.6,0,0.0844,low
CUST-01473,Northstar Apparel,Singapore,affiliate,monthly,26,1,49.85,0.211,1,1,0.98,33.7,0,0.1084,low
CUST-01474,Northstar Apparel,Indonesia,affiliate,quarterly,13,2,66.82,0.206,1,0,0.442,53.8,0,0.2088,low
CUST-01475,Northstar Apparel,Thailand,organic,monthly,12,3,72.97,0.272,3,0,0.128,34.8,0,0.5439,high
CUST-01476,DermaCo Labs,Philippines,affiliate,monthly,7,1,37.87,0.292,0,1,0.315,25.1,0,0.3044,watch
CUST-01477,DermaCo Labs,Thailand,paid_search,quarterly,34,1,57.18,0.283,0,1,0.672,46.6,0,0.0724,low
CUST-01478,Voltix Home,Thailand,paid_search,annual,5,3,146.62,0.32,3,0,0.647,85.0,1,0.4666,high
CUST-01479,Northstar Apparel,Philippines,organic,quarterly,17,2,45.5,0.057,0,0,0.566,54.5,0,0.0812,low
CUST-01480,DermaCo Labs,Thailand,affiliate,monthly,20,3,37.96,0.21,0,1,0.346,21.8,0,0.1473,low
CUST-01481,VitalEdge Wellness,Malaysia,affiliate,quarterly,22,2,98.51,0.184,0,2,0.388,48.9,1,0.1218,low
CUST-01482,DermaCo Labs,Indonesia,paid_search,monthly,29,3,20.17,0.018,1,0,0.395,30.9,0,0.0997,low
CUST-01483,VitalEdge Wellness,Indonesia,paid_search,annual,34,2,86.91,0.06,0,1,0.28,78.5,1,0.0791,low
CUST-01484,VitalEdge Wellness,Thailand,affiliate,monthly,31,2,55.76,0.399,2,1,0.647,31.0,1,0.1649,low
CUST-01485,Voltix Home,Malaysia,affiliate,monthly,29,3,98.29,0.385,0,0,0.413,26.8,0,0.1055,low
CUST-01486,Voltix Home,Thailand,email,annual,3,3,145.99,0.092,2,1,0.947,80.2,0,0.2288,low
CUST-01487,Northstar Apparel,Malaysia,email,annual,15,1,63.39,0.019,0,1,0.415,101.6,0,0.1751,low
CUST-01488,Voltix Home,Singapore,affiliate,annual,5,1,149.39,0.148,2,0,0.02,68.4,0,0.4539,high
CUST-01489,VitalEdge Wellness,Philippines,affiliate,annual,29,2,100.28,0.134,2,0,0.516,85.5,0,0.1167,low
CUST-01490,DermaCo Labs,Singapore,affiliate,quarterly,8,2,39.41,0.303,0,1,0.437,41.6,0,0.2197,low
CUST-01491,VitalEdge Wellness,Thailand,affiliate,monthly,23,2,67.39,0.376,0,0,0.301,36.0,0,0.1665,low
CUST-01492,VitalEdge Wellness,Philippines,email,quarterly,27,3,60.27,0.243,0,0,0.564,39.3,0,0.0496,low
CUST-01493,Northstar Apparel,Singapore,email,quarterly,6,3,70.51,0.384,1,0,0.784,52.7,0,0.2586,watch
CUST-01494,DermaCo Labs,Indonesia,organic,quarterly,31,3,45.68,0.478,0,1,0.608,44.7,0,0.1084,low
CUST-01495,Voltix Home,Indonesia,paid_search,monthly,30,3,70.83,0.026,0,0,0.46,41.5,0,0.0625,low
CUST-01496,VitalEdge Wellness,Malaysia,paid_search,quarterly,27,1,47.51,0.106,1,1,0.362,47.8,0,0.1027,low
CUST-01497,DermaCo Labs,Philippines,paid_search,monthly,2,1,43.7,0.136,0,0,0.664,29.5,0,0.2181,low
CUST-01498,DermaCo Labs,Thailand,display,annual,29,1,44.33,0.093,0,1,0.385,79.1,0,0.12,low
CUST-01499,DermaCo Labs,Indonesia,paid_search,monthly,8,2,32.82,0.112,4,0,0.323,29.0,0,0.5356,high
CUST-01500,VitalEdge Wellness,Indonesia,organic,monthly,19,2,69.08,0.186,1,1,0.663,33.0,0,0.1657,low
CUST-01501,Voltix Home,Thailand,display,monthly,33,3,103.11,0.16,1,1,0.428,22.6,0,0.1218,low
CUST-01502,Northstar Apparel,Singapore,display,monthly,17,2,57.56,0.185,2,1,0.691,25.4,0,0.3101,watch
CUST-01503,Voltix Home,Singapore,affiliate,quarterly,35,2,126.94,0.14,2,0,0.469,52.3,0,0.0879,low
CUST-01504,Northstar Apparel,Indonesia,paid_search,monthly,27,2,53.06,0.36,0,0,0.883,31.7,0,0.1062,low
CUST-01505,Northstar Apparel,Malaysia,display,quarterly,12,3,49.95,0.294,0,0,0.657,56.3,1,0.1842,low
CUST-01506,VitalEdge Wellness,Singapore,display,monthly,36,1,81.03,0.312,0,0,0.878,15.1,0,0.0635,low
CUST-01507,Northstar Apparel,Indonesia,affiliate,quarterly,22,1,46.48,0.258,1,0,0.395,53.2,0,0.1659,low
CUST-01508,Northstar Apparel,Thailand,email,annual,30,2,57.13,0.456,0,1,0.264,75.1,1,0.1787,low
CUST-01509,Northstar Apparel,Philippines,email,monthly,8,2,68.22,0.041,0,0,0.749,28.6,0,0.1231,low
CUST-01510,VitalEdge Wellness,Thailand,paid_search,quarterly,32,2,82.99,0.045,1,0,0.478,42.1,0,0.0557,low
CUST-01511,VitalEdge Wellness,Singapore,display,monthly,8,2,83.05,0.241,0,0,0.557,33.8,0,0.2691,watch
CUST-01512,VitalEdge Wellness,Thailand,email,quarterly,26,3,94.46,0.194,0,0,0.701,41.3,0,0.0482,low
CUST-01513,Voltix Home,Singapore,affiliate,monthly,32,2,136.7,0.285,1,1,0.877,15.3,0,0.0846,low
CUST-01514,VitalEdge Wellness,Singapore,email,monthly,30,3,82.29,0.116,1,1,0.332,20.3,0,0.1146,low
CUST-01515,Northstar Apparel,Philippines,email,quarterly,24,1,44.22,0.086,0,0,0.233,43.9,0,0.0845,low
CUST-01516,Voltix Home,Thailand,email,monthly,21,2,170.0,0.165,2,1,0.366,32.9,0,0.2889,watch
CUST-01517,Northstar Apparel,Philippines,affiliate,quarterly,12,1,76.0,0.231,2,1,0.423,42.2,1,0.2981,watch
CUST-01518,Voltix Home,Malaysia,paid_search,quarterly,7,1,130.04,0.139,1,2,0.705,58.9,0,0.2531,watch
CUST-01519,VitalEdge Wellness,Singapore,display,annual,2,2,51.52,0.132,0,1,0.486,88.2,1,0.292,watch
CUST-01520,DermaCo Labs,Philippines,display,monthly,12,3,32.77,0.216,2,0,0.652,49.2,1,0.3435,watch
CUST-01521,VitalEdge Wellness,Philippines,organic,annual,30,2,56.56,0.173,0,0,0.586,59.6,0,0.0434,low
CUST-01522,Voltix Home,Malaysia,email,monthly,26,1,139.74,0.28,1,0,0.396,33.3,1,0.1863,low
CUST-01523,VitalEdge Wellness,Malaysia,display,monthly,35,1,65.51,0.299,0,1,0.511,21.8,0,0.1067,low
CUST-01524,VitalEdge Wellness,Philippines,affiliate,monthly,21,1,63.22,0.201,1,0,0.539,22.9,0,0.1222,low
CUST-01525,VitalEdge Wellness,Indonesia,affiliate,monthly,24,2,81.88,0.383,2,0,0.907,33.1,0,0.1673,low
CUST-01526,VitalEdge Wellness,Indonesia,affiliate,quarterly,11,3,51.15,0.315,0,0,0.371,45.4,0,0.1521,low
CUST-01527,DermaCo Labs,Philippines,affiliate,monthly,14,2,32.21,0.339,0,0,0.727,37.2,0,0.1572,low
CUST-01528,DermaCo Labs,Singapore,affiliate,monthly,6,3,45.83,0.197,0,2,0.368,33.7,1,0.3226,watch
CUST-01529,VitalEdge Wellness,Thailand,organic,quarterly,11,2,72.09,0.181,1,0,0.448,55.0,0,0.179,low
CUST-01530,DermaCo Labs,Singapore,paid_search,monthly,14,2,31.22,0.24,1,1,0.448,27.9,0,0.2985,watch
CUST-01531,VitalEdge Wellness,Malaysia,email,quarterly,29,2,92.51,0.266,0,1,0.842,47.2,0,0.0548,low
CUST-01532,DermaCo Labs,Indonesia,paid_search,monthly,14,1,45.74,0.439,0,0,0.554,39.3,0,0.3016,watch
CUST-01533,DermaCo Labs,Indonesia,display,quarterly,32,2,45.46,0.403,0,2,0.691,49.1,0,0.1364,low
CUST-01534,DermaCo Labs,Philippines,paid_search,annual,19,2,40.02,0.106,1,0,0.396,89.0,0,0.1725,low
CUST-01535,VitalEdge Wellness,Thailand,email,monthly,23,3,49.89,0.273,0,0,0.317,25.2,1,0.1151,low
CUST-01536,Voltix Home,Philippines,display,monthly,1,3,86.23,0.374,1,0,0.445,21.0,0,0.4146,watch
CUST-01537,DermaCo Labs,Malaysia,email,quarterly,33,3,41.97,0.206,0,0,0.196,48.5,0,0.0742,low
CUST-01538,DermaCo Labs,Philippines,paid_search,quarterly,29,3,49.96,0.363,1,0,0.372,43.8,1,0.1375,low
CUST-01539,Northstar Apparel,Singapore,affiliate,monthly,32,3,58.64,0.203,2,0,0.348,42.6,0,0.1875,low
CUST-01540,Northstar Apparel,Malaysia,email,monthly,29,2,80.94,0.084,1,0,0.269,27.6,0,0.1356,low
CUST-01541,VitalEdge Wellness,Malaysia,organic,monthly,2,1,71.6,0.09,2,0,0.607,34.0,0,0.3125,watch
CUST-01542,VitalEdge Wellness,Singapore,email,monthly,23,3,79.86,0.07,0,1,0.345,40.1,0,0.123,low
CUST-01543,Northstar Apparel,Indonesia,email,quarterly,8,1,61.09,0.17,1,0,0.652,47.0,1,0.1948,low
CUST-01544,Voltix Home,Malaysia,organic,quarterly,10,2,158.4,0.084,0,0,0.489,51.4,0,0.1353,low
CUST-01545,DermaCo Labs,Thailand,organic,quarterly,10,3,28.91,0.346,1,0,0.508,50.8,0,0.2299,low
CUST-01546,DermaCo Labs,Malaysia,email,monthly,25,1,35.13,0.03,0,1,0.554,33.2,0,0.0882,low
CUST-01547,Northstar Apparel,Malaysia,organic,monthly,8,2,52.29,0.297,0,1,0.506,24.7,0,0.273,watch
CUST-01548,DermaCo Labs,Thailand,affiliate,annual,23,1,44.46,0.079,1,0,0.357,76.8,0,0.125,low
CUST-01549,VitalEdge Wellness,Malaysia,email,monthly,1,3,45.85,0.264,0,1,0.706,47.7,0,0.2492,low
CUST-01550,VitalEdge Wellness,Philippines,affiliate,quarterly,21,1,68.21,0.354,1,1,0.615,39.2,0,0.1301,low
CUST-01551,DermaCo Labs,Malaysia,organic,monthly,34,2,29.05,0.257,0,2,0.615,31.9,0,0.0959,low
CUST-01552,DermaCo Labs,Malaysia,display,annual,1,3,49.17,0.15,2,2,0.375,69.6,1,0.5235,high
CUST-01553,Northstar Apparel,Singapore,email,quarterly,1,3,67.2,0.314,0,0,0.536,60.9,1,0.2842,watch
CUST-01554,Northstar Apparel,Thailand,organic,monthly,10,3,48.89,0.118,0,0,0.654,30.4,1,0.1392,low
CUST-01555,DermaCo Labs,Philippines,email,monthly,35,1,36.82,0.17,1,2,0.689,37.5,0,0.1024,low
CUST-01556,VitalEdge Wellness,Malaysia,affiliate,monthly,23,2,80.72,0.204,0,0,0.93,30.0,0,0.0613,low
CUST-01557,VitalEdge Wellness,Philippines,paid_search,monthly,1,2,34.89,0.031,0,0,0.292,27.8,0,0.2016,low
CUST-01558,Voltix Home,Singapore,display,monthly,21,1,121.04,0.337,2,0,0.827,31.9,1,0.2699,watch
CUST-01559,VitalEdge Wellness,Philippines,email,monthly,4,1,68.03,0.533,0,0,0.836,22.1,0,0.246,low
CUST-01560,DermaCo Labs,Philippines,display,quarterly,10,1,35.84,0.148,0,1,0.405,62.7,1,0.2434,low
CUST-01561,VitalEdge Wellness,Indonesia,organic,monthly,31,1,80.25,0.248,0,2,0.422,38.7,0,0.1476,low
CUST-01562,DermaCo Labs,Thailand,organic,monthly,7,2,46.43,0.291,0,1,0.484,21.3,0,0.2731,watch
CUST-01563,VitalEdge Wellness,Thailand,email,monthly,31,3,73.48,0.26,1,1,0.735,23.8,0,0.0856,low
CUST-01564,VitalEdge Wellness,Thailand,paid_search,quarterly,35,3,43.67,0.054,0,2,0.366,55.4,0,0.0531,low
CUST-01565,Voltix Home,Indonesia,organic,quarterly,24,1,187.64,0.117,1,0,0.448,44.2,1,0.1314,low
CUST-01566,Voltix Home,Singapore,affiliate,monthly,29,2,128.26,0.348,1,3,0.541,24.8,0,0.2147,low
CUST-01567,DermaCo Labs,Malaysia,paid_search,monthly,30,1,24.32,0.392,0,1,0.381,29.7,0,0.1736,low
CUST-01568,Northstar Apparel,Singapore,paid_search,annual,14,2,43.62,0.278,3,0,0.339,85.5,0,0.4619,high
CUST-01569,Northstar Apparel,Singapore,display,monthly,6,3,53.17,0.149,0,0,0.68,19.2,0,0.211,low
CUST-01570,VitalEdge Wellness,Thailand,paid_search,monthly,35,3,52.54,0.106,2,0,0.654,14.0,0,0.0641,low
CUST-01571,VitalEdge Wellness,Indonesia,affiliate,monthly,11,3,71.2,0.414,0,1,0.594,25.6,0,0.2274,low
CUST-01572,Northstar Apparel,Malaysia,email,monthly,5,3,50.02,0.061,0,1,0.53,26.1,0,0.1896,low
CUST-01573,Northstar Apparel,Indonesia,affiliate,annual,14,1,81.78,0.159,2,1,0.87,64.2,0,0.1993,low
CUST-01574,VitalEdge Wellness,Singapore,affiliate,monthly,15,1,60.4,0.241,2,0,0.369,37.9,1,0.31,watch
CUST-01575,Voltix Home,Philippines,paid_search,quarterly,26,3,120.73,0.266,0,1,0.673,40.0,0,0.0715,low
CUST-01576,Voltix Home,Thailand,organic,quarterly,29,3,125.5,0.149,0,1,0.554,50.2,1,0.0614,low
CUST-01577,VitalEdge Wellness,Indonesia,affiliate,monthly,26,1,48.36,0.138,0,0,0.506,36.5,0,0.0814,low
CUST-01578,Northstar Apparel,Singapore,email,monthly,9,3,44.28,0.248,0,0,0.425,43.5,0,0.2581,watch
CUST-01579,Northstar Apparel,Thailand,paid_search,monthly,36,1,71.25,0.389,0,3,0.424,43.1,1,0.2211,low
CUST-01580,Voltix Home,Philippines,display,monthly,25,1,120.05,0.05,1,0,0.698,25.7,0,0.1043,low
CUST-01581,Voltix Home,Thailand,display,quarterly,36,1,112.57,0.119,2,0,0.435,39.4,0,0.0965,low
CUST-01582,VitalEdge Wellness,Malaysia,organic,monthly,16,3,62.84,0.179,2,0,0.644,46.2,0,0.21,low
CUST-01583,Voltix Home,Indonesia,email,quarterly,4,2,121.67,0.426,3,1,0.637,54.3,0,0.5102,high
CUST-01584,Voltix Home,Philippines,affiliate,annual,19,1,135.64,0.55,0,1,0.387,72.4,0,0.2548,watch
CUST-01585,DermaCo Labs,Singapore,organic,monthly,28,2,23.97,0.124,1,0,0.414,31.9,0,0.1245,low
CUST-01586,Voltix Home,Thailand,paid_search,monthly,28,1,119.99,0.312,0,0,0.481,29.4,1,0.1252,low
CUST-01587,VitalEdge Wellness,Singapore,display,monthly,21,1,53.11,0.255,2,0,0.205,49.5,1,0.4048,watch
CUST-01588,Voltix Home,Indonesia,organic,annual,7,3,122.19,0.055,0,0,0.61,90.1,0,0.1456,low
CUST-01589,Voltix Home,Philippines,paid_search,monthly,5,2,114.3,0.36,0,1,0.69,40.8,1,0.2991,watch
CUST-01590,VitalEdge Wellness,Philippines,email,annual,34,1,98.24,0.186,0,1,0.342,65.4,0,0.0729,low
CUST-01591,DermaCo Labs,Philippines,paid_search,monthly,13,1,39.06,0.375,1,0,0.241,40.0,1,0.4118,watch
CUST-01592,Northstar Apparel,Malaysia,paid_search,monthly,34,3,56.77,0.294,0,2,0.41,35.3,0,0.147,low
CUST-01593,VitalEdge Wellness,Philippines,email,monthly,1,3,82.42,0.165,0,0,0.482,23.2,0,0.203,low
CUST-01594,Northstar Apparel,Singapore,affiliate,monthly,6,2,29.28,0.23,2,1,0.387,12.1,0,0.3898,watch
CUST-01595,Voltix Home,Indonesia,paid_search,monthly,23,1,117.98,0.243,1,0,0.513,31.1,1,0.1872,low
CUST-01596,DermaCo Labs,Malaysia,organic,monthly,9,1,38.69,0.21,1,0,0.897,46.5,1,0.2177,low
CUST-01597,Voltix Home,Malaysia,paid_search,annual,17,1,231.33,0.412,0,0,0.71,61.1,1,0.2052,low
CUST-01598,Voltix Home,Thailand,paid_search,quarterly,1,3,109.38,0.201,0,0,0.458,53.7,0,0.2126,low
CUST-01599,Northstar Apparel,Indonesia,email,annual,3,1,80.97,0.177,0,1,0.25,70.5,0,0.3448,watch
CUST-01600,DermaCo Labs,Malaysia,paid_search,monthly,30,2,32.48,0.387,0,0,0.36,38.1,0,0.1606,low
CUST-01601,DermaCo Labs,Thailand,paid_search,quarterly,17,1,37.83,0.029,0,1,0.442,53.6,0,0.1178,low
CUST-01602,Northstar Apparel,Philippines,organic,monthly,33,3,59.64,0.067,2,1,0.445,27.8,0,0.1259,low
CUST-01603,DermaCo Labs,Malaysia,organic,quarterly,1,3,42.81,0.145,0,0,0.02,49.3,1,0.2901,watch
CUST-01604,Northstar Apparel,Indonesia,affiliate,quarterly,22,2,68.21,0.24,1,1,0.636,53.0,0,0.1482,low
CUST-01605,Voltix Home,Singapore,paid_search,quarterly,23,2,103.23,0.078,1,2,0.551,48.3,0,0.1228,low
CUST-01606,DermaCo Labs,Malaysia,paid_search,monthly,31,2,54.54,0.097,0,0,0.877,37.5,0,0.0545,low
CUST-01607,VitalEdge Wellness,Indonesia,affiliate,monthly,4,1,62.02,0.243,1,2,0.449,35.5,0,0.4027,watch
CUST-01608,DermaCo Labs,Singapore,organic,quarterly,26,1,57.33,0.31,0,0,0.452,56.3,0,0.1282,low
CUST-01609,DermaCo Labs,Indonesia,email,monthly,1,1,35.69,0.168,1,0,0.306,26.0,0,0.385,watch
CUST-01610,VitalEdge Wellness,Malaysia,affiliate,monthly,31,3,71.44,0.231,2,0,0.469,22.1,0,0.1189,low
CUST-01611,DermaCo Labs,Singapore,paid_search,monthly,14,1,31.31,0.185,1,1,0.355,30.3,0,0.3158,watch
CUST-01612,Northstar Apparel,Thailand,email,quarterly,31,2,74.98,0.171,0,1,0.55,40.4,0,0.064,low
CUST-01613,Northstar Apparel,Singapore,organic,monthly,4,3,47.71,0.104,3,0,0.645,24.7,0,0.3676,watch
CUST-01614,DermaCo Labs,Indonesia,paid_search,monthly,22,2,33.67,0.178,0,2,0.215,45.5,1,0.2596,watch
CUST-01615,Northstar Apparel,Malaysia,organic,monthly,24,1,75.55,0.229,0,1,0.48,39.5,0,0.1775,low
CUST-01616,Northstar Apparel,Singapore,display,quarterly,11,2,76.28,0.195,3,0,0.669,49.3,0,0.3764,watch
CUST-01617,Northstar Apparel,Singapore,affiliate,quarterly,25,2,73.19,0.55,1,0,0.422,62.8,0,0.2641,watch
CUST-01618,Northstar Apparel,Indonesia,organic,monthly,14,1,24.18,0.228,0,0,0.744,25.5,1,0.1376,low
CUST-01619,Northstar Apparel,Indonesia,paid_search,annual,5,2,57.73,0.433,0,0,0.711,70.4,0,0.2772,watch
CUST-01620,VitalEdge Wellness,Thailand,affiliate,monthly,35,2,61.79,0.279,1,1,0.107,35.1,0,0.1586,low
CUST-01621,Northstar Apparel,Indonesia,affiliate,quarterly,25,2,47.61,0.122,0,0,0.521,43.7,0,0.0645,low
CUST-01622,VitalEdge Wellness,Indonesia,email,monthly,36,1,39.64,0.172,3,1,0.507,23.5,0,0.1439,low
CUST-01623,Voltix Home,Malaysia,organic,quarterly,2,3,62.77,0.154,2,1,0.349,51.0,0,0.3158,watch
CUST-01624,VitalEdge Wellness,Philippines,affiliate,monthly,31,1,89.14,0.201,1,1,0.597,29.0,0,0.1022,low
CUST-01625,Northstar Apparel,Thailand,affiliate,monthly,30,3,40.63,0.285,0,0,0.336,24.6,0,0.1001,low
CUST-01626,VitalEdge Wellness,Thailand,display,quarterly,3,3,87.09,0.18,0,0,0.806,62.4,0,0.1756,low
CUST-01627,VitalEdge Wellness,Indonesia,affiliate,annual,10,3,98.06,0.391,0,0,0.255,80.5,0,0.2802,watch
CUST-01628,Voltix Home,Thailand,display,quarterly,34,1,95.01,0.27,1,0,0.8,65.5,1,0.0833,low
CUST-01629,Northstar Apparel,Malaysia,paid_search,quarterly,19,2,54.73,0.403,0,0,0.566,34.3,0,0.1375,low
CUST-01630,Northstar Apparel,Singapore,email,annual,5,3,79.21,0.032,0,0,0.744,84.0,0,0.1437,low
CUST-01631,Northstar Apparel,Indonesia,organic,monthly,3,3,56.1,0.087,2,1,0.306,41.5,0,0.4803,high
CUST-01632,Northstar Apparel,Indonesia,affiliate,monthly,5,1,46.69,0.103,0,0,0.353,42.6,0,0.2653,watch
CUST-01633,Northstar Apparel,Singapore,display,quarterly,25,1,64.51,0.202,1,2,0.684,60.1,1,0.2045,low
CUST-01634,Northstar Apparel,Malaysia,display,quarterly,12,2,58.17,0.177,0,0,0.394,62.5,0,0.2212,low
CUST-01635,Voltix Home,Philippines,email,quarterly,5,1,158.63,0.07,2,1,0.343,47.3,0,0.3289,watch
CUST-01636,Northstar Apparel,Philippines,paid_search,quarterly,24,3,66.39,0.211,0,1,0.493,61.5,0,0.1202,low
CUST-01637,Northstar Apparel,Malaysia,display,monthly,23,1,49.06,0.055,0,0,0.389,40.8,0,0.1534,low
CUST-01638,Northstar Apparel,Thailand,paid_search,quarterly,19,2,63.97,0.147,0,0,0.392,53.8,0,0.1263,low
CUST-01639,Voltix Home,Malaysia,organic,quarterly,23,3,118.5,0.112,1,0,0.541,62.5,0,0.0966,low
CUST-01640,Northstar Apparel,Thailand,email,monthly,12,1,60.95,0.075,0,0,0.366,44.9,0,0.2011,low
CUST-01641,DermaCo Labs,Malaysia,paid_search,monthly,21,3,35.39,0.168,0,0,0.686,33.8,0,0.1017,low
CUST-01642,Northstar Apparel,Thailand,affiliate,quarterly,24,1,34.23,0.256,0,0,0.432,73.7,0,0.1184,low
CUST-01643,DermaCo Labs,Malaysia,paid_search,annual,1,1,61.58,0.219,1,0,0.493,70.4,1,0.352,watch
CUST-01644,DermaCo Labs,Indonesia,paid_search,monthly,6,3,36.6,0.097,0,0,0.278,31.9,1,0.2543,watch
CUST-01645,DermaCo Labs,Philippines,paid_search,quarterly,33,1,54.63,0.019,2,1,0.379,52.7,0,0.1169,low
CUST-01646,Voltix Home,Singapore,paid_search,quarterly,29,1,150.2,0.077,1,0,0.569,48.9,0,0.0862,low
CUST-01647,VitalEdge Wellness,Malaysia,paid_search,monthly,28,2,54.35,0.019,0,2,0.436,38.8,0,0.0949,low
CUST-01648,Voltix Home,Malaysia,organic,monthly,9,1,123.28,0.383,1,1,0.533,17.9,0,0.3432,watch
CUST-01649,Voltix Home,Singapore,display,monthly,28,3,112.33,0.194,2,0,0.839,32.5,0,0.1444,low
CUST-01650,DermaCo Labs,Indonesia,display,monthly,9,3,24.17,0.135,3,0,0.089,35.8,1,0.5705,high
CUST-01651,VitalEdge Wellness,Thailand,paid_search,annual,6,1,64.44,0.14,3,1,0.622,90.0,0,0.4014,watch
CUST-01652,DermaCo Labs,Singapore,affiliate,monthly,26,1,34.93,0.099,0,0,0.598,35.9,0,0.083,low
CUST-01653,VitalEdge Wellness,Singapore,affiliate,monthly,9,1,51.92,0.152,1,0,0.121,52.6,0,0.3505,watch
CUST-01654,Voltix Home,Philippines,email,monthly,33,1,159.87,0.346,1,0,0.392,21.7,0,0.1482,low
CUST-01655,Voltix Home,Malaysia,display,quarterly,1,2,125.15,0.086,0,0,0.523,52.5,0,0.2143,low
CUST-01656,Voltix Home,Malaysia,affiliate,quarterly,30,1,127.94,0.15,1,1,0.757,49.8,0,0.0669,low
CUST-01657,VitalEdge Wellness,Malaysia,email,annual,31,2,99.32,0.014,0,1,0.476,62.1,0,0.0491,low
CUST-01658,VitalEdge Wellness,Philippines,organic,quarterly,10,2,82.88,0.159,0,1,0.519,45.9,0,0.1351,low
CUST-01659,Voltix Home,Indonesia,affiliate,annual,12,2,137.53,0.385,1,0,0.172,85.0,0,0.3848,watch
CUST-01660,VitalEdge Wellness,Indonesia,paid_search,annual,14,1,56.45,0.334,0,0,0.77,70.2,0,0.1346,low
CUST-01661,DermaCo Labs,Thailand,display,quarterly,22,2,42.56,0.03,1,1,0.507,52.2,0,0.1372,low
CUST-01662,Northstar Apparel,Malaysia,paid_search,monthly,36,1,56.66,0.179,0,0,0.686,30.2,0,0.0627,low
CUST-01663,Northstar Apparel,Thailand,paid_search,quarterly,12,3,64.43,0.324,0,1,0.43,63.0,0,0.2545,watch
CUST-01664,Northstar Apparel,Indonesia,email,monthly,5,3,70.33,0.041,1,1,0.191,41.5,0,0.3914,watch
CUST-01665,Northstar Apparel,Malaysia,affiliate,monthly,2,2,25.07,0.55,0,0,0.828,48.0,1,0.3364,watch
CUST-01666,VitalEdge Wellness,Indonesia,display,monthly,11,2,54.32,0.052,1,0,0.562,32.2,1,0.2067,low
CUST-01667,Northstar Apparel,Thailand,paid_search,monthly,1,2,44.12,0.046,0,0,0.685,40.2,0,0.2035,low
CUST-01668,DermaCo Labs,Singapore,affiliate,quarterly,29,1,41.05,0.278,1,0,0.854,55.1,0,0.0802,low
CUST-01669,Northstar Apparel,Indonesia,email,quarterly,23,2,30.85,0.076,0,1,0.304,51.1,1,0.1008,low
CUST-01670,Northstar Apparel,Philippines,organic,annual,21,3,66.99,0.119,0,0,0.719,74.8,0,0.0723,low
CUST-01671,Voltix Home,Thailand,organic,monthly,22,1,70.91,0.224,0,0,0.457,27.8,1,0.1079,low
CUST-01672,VitalEdge Wellness,Indonesia,paid_search,quarterly,4,1,69.79,0.039,0,0,0.724,50.9,0,0.1211,low
